problem,num_nodes,num_edges,traffic_seed,tm_model,scale_factor,num_commodities,total_demand,algo,clustering_algo,num_partitions,size_of_largest_partition,partition_runtime,num_paths,edge_disjoint,dist_metric,iteration,obj_val,runtime,r1_runtime,r2_runtime,recon_runtime,r3_runtime,kirchoffs_runtime
Interoute.graphml,110,294,1232066967,poisson,64.0,6118,1295145.625,ncflow_edge_per_iter,spectral_clustering,20,7,0.7809581756591797,4,True,inv-cap,1,4000.0,0.002452850341796875,0.0005118846893310547,0.0004420280456542969,0.0005218982696533203,0.0007319450378417969,0.00024509429931640625
Interoute.graphml,110,294,1345169058,poisson,1.0,6137,20238.123046875,ncflow_edge_per_iter,spectral_clustering,20,7,0.7780838012695312,4,True,inv-cap,0,20238.122943801398,0.006574153900146484,0.0005619525909423828,0.0022928714752197266,0.0006670951843261719,0.0006108283996582031,0.00244140625
Interoute.graphml,110,294,1150691397,poisson,4.0,6129,80949.2890625,ncflow_edge_per_iter,spectral_clustering,20,7,0.7737312316894531,4,True,inv-cap,0,80676.25775953173,0.007904529571533203,0.0006470680236816406,0.0033800601959228516,0.0007081031799316406,0.0006520748138427734,0.002517223358154297
Interoute.graphml,110,294,1127535847,poisson,8.0,6103,161898.859375,ncflow_edge_per_iter,spectral_clustering,20,7,0.7815268039703369,4,True,inv-cap,0,153779.85514746746,0.008414268493652344,0.0010139942169189453,0.0037648677825927734,0.0007259845733642578,0.0006041526794433594,0.002305269241333008
Interoute.graphml,110,294,1127535847,poisson,8.0,6103,161898.859375,ncflow_edge_per_iter,spectral_clustering,20,7,0.7815268039703369,4,True,inv-cap,1,1631.833980009891,0.0031464099884033203,0.0011870861053466797,0.0005750656127929688,0.000576019287109375,0.0003750324249267578,0.00043320655822753906
Interoute.graphml,110,294,1042565974,poisson,2.0,6142,40475.37109375,ncflow_edge_per_iter,spectral_clustering,20,7,0.771630048751831,4,True,inv-cap,0,40475.370977544575,0.006882905960083008,0.0008099079132080078,0.0024650096893310547,0.000720977783203125,0.0006010532379150391,0.0022859573364257812
Interoute.graphml,110,294,1135833945,poisson,128.0,6126,2590576.75,ncflow_edge_per_iter,spectral_clustering,20,7,0.775475025177002,4,True,inv-cap,0,274000.0,0.0037560462951660156,0.0006511211395263672,0.0010900497436523438,0.0006618499755859375,0.0006530284881591797,0.0006999969482421875
Interoute.graphml,110,294,1135833945,poisson,128.0,6126,2590576.75,ncflow_edge_per_iter,spectral_clustering,20,7,0.775475025177002,4,True,inv-cap,1,4000.0,0.002705097198486328,0.0006089210510253906,0.0005099773406982422,0.0005269050598144531,0.0007741451263427734,0.00028514862060546875
Interoute.graphml,110,294,1401335476,poisson,16.0,6141,323819.25,ncflow_edge_per_iter,spectral_clustering,20,7,0.781700611114502,4,True,inv-cap,0,259284.96435546875,0.005125999450683594,0.0008859634399414062,0.002173185348510742,0.0006818771362304688,0.0006728172302246094,0.0007121562957763672
Interoute.graphml,110,294,1401335476,poisson,16.0,6141,323819.25,ncflow_edge_per_iter,spectral_clustering,20,7,0.781700611114502,4,True,inv-cap,1,4145.127199291252,0.0052793025970458984,0.0022330284118652344,0.0007500648498535156,0.0005681514739990234,0.0007798671722412109,0.0009481906890869141
Interoute.graphml,110,294,1302925072,poisson,8.0,11990,12345.658203125,ncflow_edge_per_iter,spectral_clustering,20,7,0.7710614204406738,4,True,inv-cap,0,11857.710347056389,0.008124828338623047,0.0007939338684082031,0.0025568008422851562,0.0007231235504150391,0.0007579326629638672,0.0032930374145507812
Interoute.graphml,110,294,1626954996,poisson,2.0,11990,3089.6513671875,ncflow_edge_per_iter,spectral_clustering,20,7,0.7742869853973389,4,True,inv-cap,0,3089.6514388993382,0.008455753326416016,0.0006940364837646484,0.0027709007263183594,0.0007569789886474609,0.0009298324584960938,0.003304004669189453
Interoute.graphml,110,294,1557206717,poisson,16.0,11990,24705.796875,ncflow_edge_per_iter,spectral_clustering,20,7,0.7789239883422852,4,True,inv-cap,0,17865.564137399197,0.009134531021118164,0.0021309852600097656,0.002638101577758789,0.0007233619689941406,0.000782012939453125,0.0028600692749023438
Interoute.graphml,110,294,1557206717,poisson,16.0,11990,24705.796875,ncflow_edge_per_iter,spectral_clustering,20,7,0.7789239883422852,4,True,inv-cap,1,1382.3161210263916,0.005414724349975586,0.001767873764038086,0.0011179447174072266,0.0006439685821533203,0.0007328987121582031,0.00115203857421875
Interoute.graphml,110,294,1557206717,poisson,16.0,11990,24705.796875,ncflow_edge_per_iter,spectral_clustering,20,7,0.7789239883422852,4,True,inv-cap,2,424.4015072038145,0.004714488983154297,0.001641988754272461,0.0009257793426513672,0.0006301403045654297,0.0006468296051025391,0.0008697509765625
Interoute.graphml,110,294,1105954826,poisson,1.0,11990,1542.9381103515625,ncflow_edge_per_iter,spectral_clustering,20,7,0.7786529064178467,4,True,inv-cap,0,1542.9381490908563,0.008153915405273438,0.0008671283721923828,0.002460956573486328,0.0007722377777099609,0.0008451938629150391,0.0032083988189697266
Interoute.graphml,110,294,1121370383,poisson,32.0,11990,49401.41796875,ncflow_edge_per_iter,spectral_clustering,20,7,0.7834718227386475,4,True,inv-cap,0,24849.52105396986,0.010209321975708008,0.003676891326904297,0.002763032913208008,0.0007140636444091797,0.0008552074432373047,0.0022001266479492188
Interoute.graphml,110,294,1121370383,poisson,32.0,11990,49401.41796875,ncflow_edge_per_iter,spectral_clustering,20,7,0.7834718227386475,4,True,inv-cap,1,1791.8962919473129,0.006908416748046875,0.003017902374267578,0.0012080669403076172,0.0006442070007324219,0.0009851455688476562,0.0010530948638916016
Interoute.graphml,110,294,1121370383,poisson,32.0,11990,49401.41796875,ncflow_edge_per_iter,spectral_clustering,20,7,0.7834718227386475,4,True,inv-cap,2,1112.5636235029313,0.006224155426025391,0.0026590824127197266,0.0010540485382080078,0.0006260871887207031,0.0009789466857910156,0.0009059906005859375
Interoute.graphml,110,294,1423134657,poisson,4.0,11990,6176.3837890625,ncflow_edge_per_iter,spectral_clustering,20,7,0.7687900066375732,4,True,inv-cap,0,6176.383627355099,0.00801992416381836,0.0008270740509033203,0.0024678707122802734,0.0007700920104980469,0.0007669925689697266,0.003187894821166992
Interoute.graphml,110,294,2067061299,poisson,64.0,11990,98840.90625,ncflow_edge_per_iter,spectral_clustering,20,7,0.7800374031066895,4,True,inv-cap,0,36689.7938931783,0.008770227432250977,0.003084897994995117,0.0028221607208251953,0.0006289482116699219,0.0007841587066650391,0.0014500617980957031
Interoute.graphml,110,294,2067061299,poisson,64.0,11990,98840.90625,ncflow_edge_per_iter,spectral_clustering,20,7,0.7800374031066895,4,True,inv-cap,1,1933.502610712409,0.006691932678222656,0.0031058788299560547,0.0011739730834960938,0.0006737709045410156,0.0008740425109863281,0.0008642673492431641
Interoute.graphml,110,294,2067061299,poisson,64.0,11990,98840.90625,ncflow_edge_per_iter,spectral_clustering,20,7,0.7800374031066895,4,True,inv-cap,2,1174.7064852103633,0.005951881408691406,0.0029828548431396484,0.0008420944213867188,0.0006120204925537109,0.0008399486541748047,0.0006749629974365234
Interoute.graphml,110,294,1540335938,poisson,128.0,11990,197425.828125,ncflow_edge_per_iter,spectral_clustering,20,7,0.7666971683502197,4,True,inv-cap,0,51741.15106678009,0.00821995735168457,0.003180980682373047,0.0025069713592529297,0.0006849765777587891,0.0008130073547363281,0.0010340213775634766
Interoute.graphml,110,294,1540335938,poisson,128.0,11990,197425.828125,ncflow_edge_per_iter,spectral_clustering,20,7,0.7666971683502197,4,True,inv-cap,1,4020.098286354664,0.00636601448059082,0.0030460357666015625,0.0010881423950195312,0.0006930828094482422,0.0008478164672851562,0.0006909370422363281
Interoute.graphml,110,294,1540335938,poisson,128.0,11990,197425.828125,ncflow_edge_per_iter,spectral_clustering,20,7,0.7666971683502197,4,True,inv-cap,2,1471.3066341091921,0.005337953567504883,0.002722024917602539,0.0007190704345703125,0.0005769729614257812,0.0008499622344970703,0.0004699230194091797
Ion.graphml,125,292,1417546803,uniform,32.0,15500,37293.6640625,ncflow_edge_per_iter,fm_partitioning,33,9,0.003856,4,True,inv-cap,0,18870.70739122847,0.027112245559692383,0.006073951721191406,0.003732919692993164,0.001004934310913086,0.011022090911865234,0.005278348922729492
Ion.graphml,125,292,1417546803,uniform,32.0,15500,37293.6640625,ncflow_edge_per_iter,fm_partitioning,33,9,0.003856,4,True,inv-cap,1,848.6653603682137,0.014756202697753906,0.005769014358520508,0.0007181167602539062,0.0009100437164306641,0.006537914276123047,0.0008211135864257812
Ion.graphml,125,292,1235681533,uniform,1.0,15500,1161.985595703125,ncflow_edge_per_iter,fm_partitioning,33,9,0.004192,4,True,inv-cap,0,1161.9856269038773,0.025147676467895508,0.0017659664154052734,0.00415492057800293,0.001146078109741211,0.009047985076904297,0.009032726287841797
Ion.graphml,125,292,1419394631,uniform,4.0,15500,4666.87109375,ncflow_edge_per_iter,fm_partitioning,33,9,0.004252,4,True,inv-cap,0,4666.8714092733935,0.024402618408203125,0.0017809867858886719,0.004537105560302734,0.0012080669403076172,0.007988929748535156,0.008887529373168945
Ion.graphml,125,292,1057589833,uniform,16.0,15500,18626.724609375,ncflow_edge_per_iter,fm_partitioning,33,9,0.004173,4,True,inv-cap,0,14052.161737812276,0.029739856719970703,0.004079103469848633,0.004206180572509766,0.001154184341430664,0.012620925903320312,0.007679462432861328
Ion.graphml,125,292,1057589833,uniform,16.0,15500,18626.724609375,ncflow_edge_per_iter,fm_partitioning,33,9,0.004173,4,True,inv-cap,1,500.2750789114227,0.00714874267578125,0.0027358531951904297,0.0009388923645019531,0.0009500980377197266,0.0016329288482666016,0.0008909702301025391
Ion.graphml,125,292,1743766472,uniform,128.0,15500,148550.0,ncflow_edge_per_iter,fm_partitioning,33,9,0.004245,4,True,inv-cap,0,34635.77624764945,0.031016111373901367,0.00884699821472168,0.0025038719177246094,0.0010461807250976562,0.015392065048217773,0.0032269954681396484
Ion.graphml,125,292,1743766472,uniform,128.0,15500,148550.0,ncflow_edge_per_iter,fm_partitioning,33,9,0.004245,4,True,inv-cap,1,2046.1607837120628,0.024757862091064453,0.00938105583190918,0.0010700225830078125,0.0009958744049072266,0.012375116348266602,0.0009357929229736328
Ion.graphml,125,292,1743766472,uniform,128.0,15500,148550.0,ncflow_edge_per_iter,fm_partitioning,33,9,0.004245,4,True,inv-cap,2,1295.7504050515174,0.02033400535583496,0.007709980010986328,0.0008969306945800781,0.0021469593048095703,0.008656024932861328,0.0009241104125976562
Ion.graphml,125,292,1698238628,uniform,8.0,15500,9284.734375,ncflow_edge_per_iter,fm_partitioning,33,9,0.00433,4,True,inv-cap,0,9250.118527247498,0.026589632034301758,0.001825094223022461,0.0044939517974853516,0.0012061595916748047,0.010286808013916016,0.008777618408203125
Ion.graphml,125,292,1109724931,uniform,2.0,15500,2335.44873046875,ncflow_edge_per_iter,fm_partitioning,33,9,0.004365,4,True,inv-cap,0,2335.448594531852,0.024318695068359375,0.0015828609466552734,0.004403114318847656,0.0010569095611572266,0.00948786735534668,0.007787942886352539
Ion.graphml,125,292,1403366403,uniform,64.0,15500,74506.984375,ncflow_edge_per_iter,fm_partitioning,33,9,0.004295,4,True,inv-cap,0,25259.867008366622,0.0227205753326416,0.008427858352661133,0.003184080123901367,0.0009176731109619141,0.006222963333129883,0.003968000411987305
Ion.graphml,125,292,1403366403,uniform,64.0,15500,74506.984375,ncflow_edge_per_iter,fm_partitioning,33,9,0.004295,4,True,inv-cap,1,1548.6468832967803,0.020084142684936523,0.0077860355377197266,0.0009348392486572266,0.0008451938629150391,0.009588003158569336,0.0009300708770751953
Ion.graphml,125,292,1403366403,uniform,64.0,15500,74506.984375,ncflow_edge_per_iter,fm_partitioning,33,9,0.004295,4,True,inv-cap,2,635.9917421121617,0.019843578338623047,0.007576942443847656,0.0009188652038574219,0.0008358955383300781,0.009526968002319336,0.0009849071502685547
Ion.graphml,125,292,1420803503,gravity,128.0,15500,153992.0625,ncflow_edge_per_iter,fm_partitioning,33,9,0.004204,4,True,inv-cap,0,35864.12577557564,0.02219986915588379,0.007765054702758789,0.002624034881591797,0.0009450912475585938,0.007941007614135742,0.002924680709838867
Ion.graphml,125,292,1420803503,gravity,128.0,15500,153992.0625,ncflow_edge_per_iter,fm_partitioning,33,9,0.004204,4,True,inv-cap,1,2365.685474368917,0.023288965225219727,0.009001970291137695,0.0009119510650634766,0.0009188652038574219,0.011595010757446289,0.0008611679077148438
Ion.graphml,125,292,1420803503,gravity,128.0,15500,153992.0625,ncflow_edge_per_iter,fm_partitioning,33,9,0.004204,4,True,inv-cap,2,717.9895613081786,0.01849222183227539,0.007345914840698242,0.0009191036224365234,0.0007491111755371094,0.008659839630126953,0.0008182525634765625
Ion.graphml,125,292,1175069779,gravity,8.0,15499,9614.7666015625,ncflow_edge_per_iter,fm_partitioning,33,9,0.004202,4,True,inv-cap,0,9532.010077230632,0.023189783096313477,0.0016889572143554688,0.004114866256713867,0.0010902881622314453,0.008375167846679688,0.007920503616333008
Ion.graphml,125,292,1437577776,gravity,16.0,15499,19231.7734375,ncflow_edge_per_iter,fm_partitioning,33,9,0.004027,4,True,inv-cap,0,14314.093027323484,0.02664494514465332,0.005318880081176758,0.0035059452056884766,0.001007080078125,0.01033782958984375,0.006475210189819336
Ion.graphml,125,292,1437577776,gravity,16.0,15499,19231.7734375,ncflow_edge_per_iter,fm_partitioning,33,9,0.004027,4,True,inv-cap,1,635.831245275817,0.006936550140380859,0.0029458999633789062,0.000946044921875,0.0008289813995361328,0.001422882080078125,0.0007927417755126953
Ion.graphml,125,292,1527571583,gravity,2.0,15499,2396.05419921875,ncflow_edge_per_iter,fm_partitioning,33,9,0.003924,4,True,inv-cap,0,2396.054060283117,0.024485111236572266,0.0015721321105957031,0.004454135894775391,0.001088857650756836,0.009444952011108398,0.007925033569335938
Ion.graphml,125,292,1766557733,gravity,64.0,15499,76802.4375,ncflow_edge_per_iter,fm_partitioning,33,9,0.004266,4,True,inv-cap,0,25863.661418408155,0.025233030319213867,0.008564949035644531,0.003100872039794922,0.0009407997131347656,0.008744955062866211,0.0038814544677734375
Ion.graphml,125,292,1766557733,gravity,64.0,15499,76802.4375,ncflow_edge_per_iter,fm_partitioning,33,9,0.004266,4,True,inv-cap,1,1482.914166349007,0.020276308059692383,0.007899999618530273,0.0008881092071533203,0.0009191036224365234,0.009685039520263672,0.0008840560913085938
Ion.graphml,125,292,1766557733,gravity,64.0,15499,76802.4375,ncflow_edge_per_iter,fm_partitioning,33,9,0.004266,4,True,inv-cap,2,521.5683119394982,0.019038915634155273,0.007246971130371094,0.0007369518280029297,0.0007939338684082031,0.009407997131347656,0.0008530616760253906
Ion.graphml,125,292,1113467898,gravity,32.0,15500,38427.5078125,ncflow_edge_per_iter,fm_partitioning,33,9,0.004219,4,True,inv-cap,0,19377.44272818168,0.027518749237060547,0.0062029361724853516,0.0030410289764404297,0.0009980201721191406,0.012293100357055664,0.004983663558959961
Ion.graphml,125,292,1113467898,gravity,32.0,15500,38427.5078125,ncflow_edge_per_iter,fm_partitioning,33,9,0.004219,4,True,inv-cap,1,978.2397727643474,0.016803979873657227,0.006253957748413086,0.0008158683776855469,0.0009109973907470703,0.007995843887329102,0.0008273124694824219
Ion.graphml,125,292,1113467898,gravity,32.0,15500,38427.5078125,ncflow_edge_per_iter,fm_partitioning,33,9,0.004219,4,True,inv-cap,2,308.1247164110818,0.01264190673828125,0.0042040348052978516,0.0007369518280029297,0.0007927417755126953,0.006063938140869141,0.0008442401885986328
Ion.graphml,125,292,37605220,gravity,4.0,15497,4793.3095703125,ncflow_edge_per_iter,fm_partitioning,33,9,0.004229,4,True,inv-cap,0,4793.30946562998,0.024271488189697266,0.0014660358428955078,0.004025936126708984,0.0010731220245361328,0.009868860244750977,0.007837533950805664
Ion.graphml,125,292,127160048,gravity,1.0,15499,1202.62841796875,ncflow_edge_per_iter,fm_partitioning,33,9,0.004276,4,True,inv-cap,0,1202.6283715069294,0.02392864227294922,0.0014760494232177734,0.00410008430480957,0.0010890960693359375,0.009208917617797852,0.008054494857788086
Ion.graphml,125,292,171015934,bimodal,16.0,15500,18363.224974578723,ncflow_edge_per_iter,fm_partitioning,33,9,0.004258,4,True,inv-cap,0,14254.711593445913,0.03031635284423828,0.00501704216003418,0.0032961368560791016,0.0011248588562011719,0.01311492919921875,0.007763385772705078
Ion.graphml,125,292,171015934,bimodal,16.0,15500,18363.224974578723,ncflow_edge_per_iter,fm_partitioning,33,9,0.004258,4,True,inv-cap,1,369.123438336668,0.006398439407348633,0.002657175064086914,0.0007069110870361328,0.0008633136749267578,0.0015649795532226562,0.0006060600280761719
Ion.graphml,125,292,1142647004,bimodal,32.0,15500,37390.5271076562,ncflow_edge_per_iter,fm_partitioning,33,9,0.003917,4,True,inv-cap,0,18809.093907116945,0.024692296981811523,0.0062408447265625,0.003237009048461914,0.001031637191772461,0.008990049362182617,0.005192756652832031
Ion.graphml,125,292,1142647004,bimodal,32.0,15500,37390.5271076562,ncflow_edge_per_iter,fm_partitioning,33,9,0.003917,4,True,inv-cap,1,1068.5786225240017,0.020401477813720703,0.006297111511230469,0.0008389949798583984,0.0008533000946044922,0.011538982391357422,0.0008730888366699219
Ion.graphml,125,292,1142647004,bimodal,32.0,15500,37390.5271076562,ncflow_edge_per_iter,fm_partitioning,33,9,0.003917,4,True,inv-cap,2,330.4971452481542,0.013036251068115234,0.004709959030151367,0.0006339550018310547,0.0008411407470703125,0.006022930145263672,0.0008282661437988281
Ion.graphml,125,292,1013262320,bimodal,128.0,15500,148528.66551484697,ncflow_edge_per_iter,fm_partitioning,33,9,0.004261,4,True,inv-cap,0,34392.723216005856,0.026427507400512695,0.0078887939453125,0.0028481483459472656,0.000942230224609375,0.011770009994506836,0.0029783248901367188
Ion.graphml,125,292,1013262320,bimodal,128.0,15500,148528.66551484697,ncflow_edge_per_iter,fm_partitioning,33,9,0.004261,4,True,inv-cap,1,2351.6377444642035,0.02596902847290039,0.00846099853515625,0.0008950233459472656,0.0009200572967529297,0.013817071914672852,0.0018758773803710938
Ion.graphml,125,292,1013262320,bimodal,128.0,15500,148528.66551484697,ncflow_edge_per_iter,fm_partitioning,33,9,0.004261,4,True,inv-cap,2,886.1872765800472,0.02084636688232422,0.007737874984741211,0.0007631778717041016,0.0007882118225097656,0.010676860809326172,0.0008802413940429688
Ion.graphml,125,292,120816255,bimodal,2.0,15500,2345.88387011138,ncflow_edge_per_iter,fm_partitioning,33,9,0.004362,4,True,inv-cap,0,2345.8838419650533,0.02557992935180664,0.0017549991607666016,0.00439000129699707,0.0011029243469238281,0.010319948196411133,0.008012056350708008
Ion.graphml,125,292,1362888835,bimodal,8.0,15500,9370.837999657713,ncflow_edge_per_iter,fm_partitioning,33,9,0.004276,4,True,inv-cap,0,9335.124375236557,0.025679588317871094,0.0017650127410888672,0.004755973815917969,0.0010662078857421875,0.009893178939819336,0.008199214935302734
Ion.graphml,125,292,1788357031,bimodal,64.0,15500,72475.10685068174,ncflow_edge_per_iter,fm_partitioning,33,9,0.004233,4,True,inv-cap,0,24255.203707583023,0.025569915771484375,0.008581876754760742,0.0030279159545898438,0.0009679794311523438,0.008763790130615234,0.004228353500366211
Ion.graphml,125,292,1788357031,bimodal,64.0,15500,72475.10685068174,ncflow_edge_per_iter,fm_partitioning,33,9,0.004233,4,True,inv-cap,1,2092.4372029298047,0.02372288703918457,0.007611989974975586,0.0009398460388183594,0.0008459091186523438,0.013258934020996094,0.0010662078857421875
Ion.graphml,125,292,1788357031,bimodal,64.0,15500,72475.10685068174,ncflow_edge_per_iter,fm_partitioning,33,9,0.004233,4,True,inv-cap,2,863.5259673129432,0.0214080810546875,0.0076220035552978516,0.0009958744049072266,0.0018761157989501953,0.00986790657043457,0.0010461807250976562
Ion.graphml,125,292,1137984855,bimodal,1.0,15500,1159.8361092887812,ncflow_edge_per_iter,fm_partitioning,33,9,0.004253,4,True,inv-cap,0,1159.836070195331,0.0251767635345459,0.001605987548828125,0.0038619041442871094,0.0010809898376464844,0.010322093963623047,0.008305788040161133
Ion.graphml,125,292,1134729510,bimodal,4.0,15500,4626.166258132062,ncflow_edge_per_iter,fm_partitioning,33,9,0.004306,4,True,inv-cap,0,4626.166205348342,0.023570775985717773,0.0015079975128173828,0.004148960113525391,0.001127004623413086,0.008774042129516602,0.008012771606445312
Ion.graphml,125,292,113188206,poisson,32.0,7895,692526.375,ncflow_edge_per_iter,fm_partitioning,33,9,0.003966,4,True,inv-cap,0,290000.0,0.009779214859008789,0.001363992691040039,0.001024007797241211,0.0009253025054931641,0.005549907684326172,0.0009160041809082031
Ion.graphml,125,292,113188206,poisson,32.0,7895,692526.375,ncflow_edge_per_iter,fm_partitioning,33,9,0.003966,4,True,inv-cap,1,0.0,0.01604485511779785,0.0062558650970458984,0.0006060600280761719,0.0007040500640869141,0.008478879928588867,0.0
Ion.graphml,125,292,1159341176,poisson,64.0,7878,1385049.375,ncflow_edge_per_iter,fm_partitioning,33,9,0.004365,4,True,inv-cap,0,290000.0,0.009826183319091797,0.0012431144714355469,0.00092315673828125,0.0008831024169921875,0.00589299201965332,0.0008838176727294922
Ion.graphml,125,292,1159341176,poisson,64.0,7878,1385049.375,ncflow_edge_per_iter,fm_partitioning,33,9,0.004365,4,True,inv-cap,1,0.0,0.015209436416625977,0.00557708740234375,0.0005290508270263672,0.0006763935089111328,0.008426904678344727,0.0
Ion.graphml,125,292,1071487659,poisson,1.0,7884,21641.46875,ncflow_edge_per_iter,fm_partitioning,33,9,0.004167,4,True,inv-cap,0,21641.459417270635,0.015061378479003906,0.001154184341430664,0.00298309326171875,0.0009493827819824219,0.005653858184814453,0.004320859909057617
Ion.graphml,125,292,145379456,poisson,4.0,7866,86566.2890625,ncflow_edge_per_iter,fm_partitioning,33,9,0.003966,4,True,inv-cap,0,86503.25509842683,0.017329931259155273,0.001497030258178711,0.0038759708404541016,0.0010869503021240234,0.0054779052734375,0.0053920745849609375
Ion.graphml,125,292,1339063684,poisson,16.0,7892,346263.0,ncflow_edge_per_iter,fm_partitioning,33,9,0.00443,4,True,inv-cap,0,290000.0,0.010504007339477539,0.001458883285522461,0.0017628669738769531,0.0009989738464355469,0.005299091339111328,0.00098419189453125
Ion.graphml,125,292,1339063684,poisson,16.0,7892,346263.0,ncflow_edge_per_iter,fm_partitioning,33,9,0.00443,4,True,inv-cap,1,0.0,0.019014358520507812,0.005746126174926758,0.0005970001220703125,0.0007691383361816406,0.011902093887329102,0.0
Ion.graphml,125,292,156393036,poisson,2.0,7875,43282.921875,ncflow_edge_per_iter,fm_partitioning,33,9,0.004261,4,True,inv-cap,0,43282.919084468485,0.015638351440429688,0.0012700557708740234,0.0035669803619384766,0.001096963882446289,0.004444122314453125,0.0052602291107177734
Ion.graphml,125,292,1093097496,poisson,8.0,7864,173132.078125,ncflow_edge_per_iter,fm_partitioning,33,9,0.004238,4,True,inv-cap,0,171878.03130207586,0.01914525032043457,0.001199960708618164,0.005499124526977539,0.0026259422302246094,0.004435062408447266,0.005385160446166992
Ion.graphml,125,292,1238890617,poisson,128.0,7875,2770107.0,ncflow_edge_per_iter,fm_partitioning,33,9,0.004228,4,True,inv-cap,0,290000.0,0.010330438613891602,0.0013720989227294922,0.0009350776672363281,0.0010030269622802734,0.006031036376953125,0.0009891986846923828
Ion.graphml,125,292,1238890617,poisson,128.0,7875,2770107.0,ncflow_edge_per_iter,fm_partitioning,33,9,0.004228,4,True,inv-cap,1,0.0,0.012582063674926758,0.0056149959564208984,0.0005660057067871094,0.0008101463317871094,0.005590915679931641,0.0
Ion.graphml,125,292,1565745910,poisson,16.0,15500,24999.44140625,ncflow_edge_per_iter,fm_partitioning,33,9,0.003462,4,True,inv-cap,0,19471.46781730652,0.026374101638793945,0.0042531490325927734,0.0035681724548339844,0.001131296157836914,0.010504007339477539,0.006917476654052734
Ion.graphml,125,292,1565745910,poisson,16.0,15500,24999.44140625,ncflow_edge_per_iter,fm_partitioning,33,9,0.003462,4,True,inv-cap,1,677.2667801511209,0.007594108581542969,0.003017902374267578,0.0008730888366699219,0.0009703636169433594,0.0018110275268554688,0.0009217262268066406
Ion.graphml,125,292,1141540565,poisson,2.0,15500,3123.791259765625,ncflow_edge_per_iter,fm_partitioning,33,9,0.004071,4,True,inv-cap,0,3123.7913023792207,0.028475046157836914,0.0017170906066894531,0.00454401969909668,0.001142740249633789,0.011960983276367188,0.009110212326049805
Ion.graphml,125,292,1168726174,poisson,128.0,15500,200121.234375,ncflow_edge_per_iter,fm_partitioning,33,9,0.004419,4,True,inv-cap,0,54816.40462938944,0.025075197219848633,0.008087158203125,0.0024111270904541016,0.0009982585906982422,0.010778188705444336,0.002800464630126953
Ion.graphml,125,292,1168726174,poisson,128.0,15500,200121.234375,ncflow_edge_per_iter,fm_partitioning,33,9,0.004419,4,True,inv-cap,1,2350.3510963905424,0.025239229202270508,0.01137399673461914,0.0008101463317871094,0.0008828639984130859,0.011527061462402344,0.0006451606750488281
Ion.graphml,125,292,1256686325,poisson,1.0,15500,1561.993408203125,ncflow_edge_per_iter,fm_partitioning,33,9,0.003005,4,True,inv-cap,0,1561.9934111051261,0.027492761611938477,0.0015621185302734375,0.006654977798461914,0.0014340877532958984,0.00947117805480957,0.008370399475097656
Ion.graphml,125,292,1566077844,poisson,64.0,15500,99928.0390625,ncflow_edge_per_iter,fm_partitioning,33,9,0.00418,4,True,inv-cap,0,38601.21228003502,0.026502132415771484,0.007643938064575195,0.0030820369720458984,0.0009472370147705078,0.010854959487915039,0.003973960876464844
Ion.graphml,125,292,1566077844,poisson,64.0,15500,99928.0390625,ncflow_edge_per_iter,fm_partitioning,33,9,0.00418,4,True,inv-cap,1,2208.380701262516,0.021934986114501953,0.008048057556152344,0.0011959075927734375,0.0009198188781738281,0.010903120040893555,0.0008680820465087891
Ion.graphml,125,292,1566077844,poisson,64.0,15500,99928.0390625,ncflow_edge_per_iter,fm_partitioning,33,9,0.00418,4,True,inv-cap,2,957.2175696603099,0.01974940299987793,0.006887912750244141,0.0007901191711425781,0.0008242130279541016,0.010376930236816406,0.0008702278137207031
Ion.graphml,125,292,1125514555,poisson,8.0,15500,12495.693359375,ncflow_edge_per_iter,fm_partitioning,33,9,0.004269,4,True,inv-cap,0,12464.875123366714,0.025820255279541016,0.0018990039825439453,0.0038688182830810547,0.0010900497436523438,0.010775089263916016,0.008187294006347656
Ion.graphml,125,292,1543216432,poisson,32.0,15500,49992.3671875,ncflow_edge_per_iter,fm_partitioning,33,9,0.003972,4,True,inv-cap,0,27588.6400526762,0.02266526222229004,0.007797956466674805,0.0032830238342285156,0.0009050369262695312,0.006105184555053711,0.0045740604400634766
Ion.graphml,125,292,1543216432,poisson,32.0,15500,49992.3671875,ncflow_edge_per_iter,fm_partitioning,33,9,0.003972,4,True,inv-cap,1,1139.7095863249037,0.019995927810668945,0.006412982940673828,0.0007472038269042969,0.0008687973022460938,0.011154890060424805,0.0008120536804199219
Ion.graphml,125,292,1172243968,poisson,4.0,15500,6249.96728515625,ncflow_edge_per_iter,fm_partitioning,33,9,0.004266,4,True,inv-cap,0,6249.967323664576,0.025727033615112305,0.0028569698333740234,0.0042438507080078125,0.0011570453643798828,0.008463144302368164,0.009006023406982422
Kdl.graphml,754,1790,1575403736,uniform,4.0,567762,5679.79150390625,ncflow_edge_per_iter,fm_partitioning,81,46,0.020962,4,True,inv-cap,0,5679.789412137418,0.34872937202453613,0.00868988037109375,0.18385100364685059,0.005872011184692383,0.07474303245544434,0.07557344436645508
Kdl.graphml,754,1790,1254830520,uniform,64.0,567762,90823.15625,ncflow_edge_per_iter,fm_partitioning,81,46,0.020894,4,True,inv-cap,0,30051.4578949637,0.2490999698638916,0.03861713409423828,0.12999391555786133,0.003046751022338867,0.03579998016357422,0.041642189025878906
